,0,1,2,3,4
10,2020.12.31.,뉴시스,"신축년 식음료 업계, ""흰 소 달려온다""","15만 병 한정 판매할 예정이다. 서울장수 영업기획팀 이상민 팀장은 ""신년 에디션은 전통주 시장에서 보기 힘들었던 재치있고 트렌디한 디자인으로 시대와 소통하기 위한 노력""이라고 강조했다. ☞공감언론 뉴시스",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
11,2020.12.31.,브레이크뉴스,제20회 '2020 올해를 빛낸 인물&브랜드 대상' 시상식,전통발효식품-전통주부문=한국전통주문화연구소최덕용 소장 학술-메카트로닉스공학(구조강도학) 부문=한라대학교 메카트로닉스공학과 함주혁 교수 등이 수상했다. 2020년 올해를 빛낸 브랜드 대상은 자세 교정용 의자...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
12,2020.12.31.,하퍼스바자,'찐힐링'이 가능한 강원도 힐링스팟 #진주의바깥생활,"━ 강릉의 전통주 체험 들을리@소향 남대천에서 뻗은 하천이 흐르고 대관령 지맥의 능선이 감싸는 가상의 숲속 마을, 들을리에 소향이 있다. 이방인의 마음을 알아차리고 전통주를 빚고 환대하는 공간이다. 대표...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
13,2020.12.31.,팍스넷뉴스,"[오늘의 유통가] 하이트진로, 100주년 준비사업 돌입 外",우리나라 전통주인 백세주를 색다르게 즐기는 방법을 소개하고자 기획됐다. '백세주 조선하이볼'은 서울 강남의 고기 전문식당에서 '조선하이볼'이란 애칭으로 선보인 이후 젊은 층이 즐겨 찾는 전통주 전문주점 및...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
14,2020.12.31.,중도일보,MZ세대 사로잡은 'K-와인' 청량하거나 간편하거나,"청량하거나, 간편하거나 전통주의 변화가 반갑다. 깊이있는 전통주 맛을 베이스로 누구나 즐기되 흔치 않은 맛을 내며 젊은 세대로 스며드는 모습이다. 소주와 맥주, 와인, 위스키보다는 여전히 전통주 시장은...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
15,2020.12.31.,한겨레,"[ESC] “멈추지 않고 나아가는 것, 그게 중요해!”",코로나 이전에는 전통주 일을 하면서 많은 사람을 만나고 양조장을 다니면서 업계 정보를 빠르게 수집할 수 있었다. 올해는 그러한 일상을 포기해야만 했다. 사람을 못 만나는 아쉬움과 정보의 단절이 이어졌다. 답답함은...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
16,2020.12.31.,한겨레,"[ESC] 이것만은 기억해요, 2020",한국 전통주를 큐레이션 카드와 함께 보내주는 ‘술담화’(월 3만9000원)는 몇 번이나 ‘할까 말까’하다 이미 그득한 ‘술장고’(술+냉장고) 때문에 ‘말까’로 결론 내렸지만 언젠가는 구독하지 싶다. 베를린필하모닉...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=11&nso=so%3Add%2Cp%3Afrom20210101to20201201
17,2020.12.30.,에스콰이어,"전통주, 와인, 칵테일까지 집에서 즐길 수 있는 술 구독 서비스","우리술한잔 탁주, 청주, 소주 등 다양한 전통주를 취급하는 우리술한잔은 ‘이달의 우리술BOX’를 제공한다. 전통주 전문가들이 큐레이션한 최고급 전통주와 해당 술의 양조장이 위치한 지역의 문화・역사...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
18,2020.12.30.,매일일보,"보령시자활센터 ""저소득 사회경제적 자립도 향상"" 탈 수급 기여","과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리 쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상 할 정도로 맛과 디자인 모두 우수하다. 누룽지 과자는 가격은...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
19,2020.12.30.,충청매일,"보령시·자활센터, 저소득 가정 자립 앞장","특히 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 누룽지과자는 △기본...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
20,2020.12.30.,충청투데이,저소득가정 자립 돕는 '보령 누룽지 과자',"특히, 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 누룽지과자는 △기본...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
21,2020.12.30.,한국농어민신문,[2021 새해 달라지는 제도] ‘농촌공간정비프로젝트’ 추진…공공급식 통합 플...,사진ㆍ영상 등 디지털 정보를 활용해 상품 확인 후 온라인에서 거래를 체결하고 상품은 구매자가 원하는 장소로 직배송된다./유통정책과 044-201-2221 ▲전통주 등 자조금 사업 도입=전통주 생산자단체의...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
22,2020.12.30.,SR타임스,"[SR유통 새상품] 삼양식품, '삼양라면 골드' 용기면 출시 外","찾는 전통주 전문주점 및 음식점 등에서 유행하는 새로운 음용 방식이다. 과거 인기가 높았던 백세주와... 다양해져 전통주 음용 문화의 확산에 기여하길 기대한다""고 밝혔다. 질러 한정판 맥주 제품 이미지 ⓒ샘표...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
23,2020.12.30.,지이코노미,"국순당, '백세주 조선하이볼 기획팩' 출시",전통주인 백세주를 최신 트렌드에 맞게 즐길 수 있도록 '백세주 조선하이볼 기획팩'을 선보인다고 30일 밝혔다. 이번 기획팩은 최근 젊은 층에서 하이볼 타입의 술이 유행함에 따라 새해 맞이 각 가정에서 전통주를...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
24,2020.12.30.,충청일보,"보령시-자활센터, 저소득 사회경제적 자립'앞장'","특히, 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 누룽지과자는 △기본...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
25,2020.12.30.,미디어SR,"국순당, 신축년 '흰 소띠 해' 맞아 백세주 즐기는 방법 소개","사진=국순당  국순당이 우리나라 대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 '백세주 조선하이볼... 우리나라 전통주인 백세주를 색다르게 즐기는 방법을 소개하고자 기획됐다""고 설명했다. '백세주...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
26,2020.12.30.,뉴시스,"경주시, 귀농인 등 농업대학 신입생 105명 모집","농업기술센터는 서류와 비대면 화상 면접으로 귀농귀촌 45명, 전통장류 30명, 전통주·식초 과정에 참여할 30명을 선발한다. 기간은 내년 1월 4일부터 15일까지이며 우편 또는 이메일 접수한다. 경주에 귀농을 희망하는...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=21&nso=so%3Add%2Cp%3Afrom20210101to20201201
27,2020.12.30.,충청뉴스,"보령시-자활센터, 저소득 사회경제적 자립 '앞장'","보령 누룽지과자 사업장을 둘러보고 있는 김동일 시장 특히, 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
28,2020.12.30.,뉴시스,[보령소식] 시 '보령누룽지과자 사업장 현판식' 등,"지난 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상했다. ◇한국중부발전, 보령시에 나눔캠페인 성금 3억 기탁 박형구 한국중부발전㈜ 사장은 30일 보령시청에서 김동일 시장에게 '희망 2021...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
29,2020.12.30.,부산일보,"다채롭게 즐기는 'K-와인', MZ세대 취향 노린다","30일 업계에 따르면 K-와인은 막걸리, 증류주 등으로 대표되던 이전의 전통주에서 벗어나 복분자, 사과 등 다양한 과일을 사용해 주조한 전통주를 말한다. MZ세대는 기존의 틀에서 벗어나 다양하고 새로운 경험을 추구하기...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
30,2020.12.30.,인더뉴스,"국순당, ‘백세주 조선하이볼 기획팩’ 출시..""새해 가족 간 홈술로 추천""",전통주인 백세주를 새로운 방식으로 즐길 수 있는 ‘백세주 조선하이볼 기획팩’을 출시했습니다. 30일 국순당에 따르면 이번 기획팩은 사회적 거리두기로 외식이 힘든 가운데 새해를 맞아 가정에서 우리나라 전통주인...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
31,2020.12.30.,금강일보,"보령시-자활센터, 저소득 사회경제적 자립 '앞장'","특히, 과자 크기를 5㎝ 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 누룽지과자는 ▲기본...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
32,2020.12.30.,제민일보,"건설업 관련 생산 뚝, 의약품은 급증","반면 의약품 생산은 66.1%로 대폭 상승했고 생수, 전통주 등 음료가 8.2%, 고무·플라스틱은 4.5% 증가했다. 11월 광공업 출하는 전년동월대비 7.3% 감소했고, 대체로 생산 감소 흐름을 따라갔다. 반면 재고는 6.2...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
33,2020.12.30.,머니투데이,"2020년 고려대 MBA 경영대상, 김주원 카카오 부회장 수상","또한, 각 분야에서 발군의 경영역량을 발휘한 'Korea MBA 프런티어상'은 집합건물관리 종합서비스 분야의 안훈 현대관리시스템즈 대표, 플랫폼 개발 서비스 분야의 김태근 글로센트 대표, 전통주 계승발전 분야의...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=31&nso=so%3Add%2Cp%3Afrom20210101to20201201
34,2020.12.30.,충남일보,"보령시-자활센터, 저소득 사회경제적 자립 지원","특히, 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 누룽지과자는 ▲기본...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
35,2020.12.30.,EBN,국순당 '백세주 조선하이볼 기획팩' 출시,대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 '백세주 조선하이볼 기획팩'을 출시한다고 30일 밝혔다. 이번 기획팩은 사회적 거리두기로 외식이 힘든 가운데 새해를 맞아 가정에서 우리나라 전통주인 백세주를...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
36,2020.12.30.,미디어SR,"전남도, 12월 전통주에 담양추성고을 '티나'",12월 전통주 티나. 전남도 제공 전남도는 12월을 대표한 남도 전통술로 담양군 소재 추성고을(대표 양대수)의 '티나(TINA)'를 선정했다. 티나는 대한민국 식품명인으로 지정된 양대수 명인이 출시한 젊은 감각의 전통주다....,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
37,2020.12.30.,스포츠조선,"국순당, '백세주 조선하이볼 기획팩' 출시…백세주를 즐기는 새로운 방법",대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 '백세주 조선하이볼 기획팩'을 출시한다고 30일 밝혔다. 이번 기획팩은 사회적 거리두기로 외식이 힘든 가운데 새해를 맞아 가정에서 우리나라 전통주인 백세주를...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
38,2020.12.30.,뷰어스,"국순당, 누구나 쉽게 만드는 '백세주 조선하이볼 기획팩' 출시",뷰어스 심영범 기­자 국순당이 우리나라 대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 ‘백세주... 찾는 전통주 전문주점 및 음식점 등에서 유행하는 새로운 음용 방식이다. 과거 인기가 높았던 백세주와...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
39,2020.12.30.,스포츠서울,[이주의 신상] 2021 신년맞이 행운 담은 한정판 제품,국순당은 우리나라 대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 ‘백세주 조선하이볼 기획팩’을... 찾는 전통주 전문주점 및 음식점 등에서 유행하는 새로운 음용 방식이다. 사회적 거리두기로 외식이 힘든...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
40,2020.12.30.,매일경제,"""주모, 여기 백세주 조선 하이볼 한 잔 주소""",대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 '백세주 조선하이볼 기획팩'을 출시한다고 30일 밝혔다. 이번 기획팩은 사회적 거리두기로 외식이 힘든 가운데 새해를 맞아 가정에서 우리나라 전통주인 백세주를...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
41,2020.12.30.,싱글리스트,"다양하게 즐기는 K-와인, MZ세대 입맛유혹","K-와인은 막걸리, 증류주 등으로 대표되던 이전의 전통주에서 벗어나 복분자, 사과 등 다양한 과일을 사용해 주조한 전통주를 말한다. MZ세대는 기존의 틀에서 벗어나 다양하고 새로운 경험을 추구하기 때문에 이색 와인에...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
42,2020.12.30.,메트로신문,"국순당, '백세주 조선하이볼 기획팩' 선보여",대표 전통주인 백세주를 새로운 방식으로 즐길 수 있는 '백세주 조선하이볼 기획팩'을 출시한다고 30일... 찾는 전통주 전문주점 및 음식점 등에서 유행하는 새로운 음용 방식이다. 과거 인기가 높았던 백세주와 소주를...,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
43,2020.12.30.,NSP통신,"경주시, 경주농업대학 2021년 신입생 모집","모집인원은 귀농귀촌 과정 45명, 전통장류 과정 30명, 전통주·식초 과정 30명 등 105명이다.... 및 ‘전통주·식초’ 과정은 경주시민을 대상으로 하며 전통발효식품을 활용한 가공창업을 희망하는 시민이면 누구나 응시할...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=41&nso=so%3Add%2Cp%3Afrom20210101to20201201
44,2020.12.30.,중부매일,"보령시-자활센터, 저소득 사회경제적 자립 '앞장'","특히, 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 김동일 시장은...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=51&nso=so%3Add%2Cp%3Afrom20210101to20201201
45,2020.12.30.,신아일보,"경주시농업기술센터, 경주농업대학 2021년 신입생 모집","모집인원은 귀농귀촌 과정 45명, 전통장류 과정 30명, 전통주·식초 과정 30명 등 105명으로... 및 ‘전통주·식초’ 과정은 경주시민을 대상으로 하며 전통발효식품을 활용한 가공창업을 희망하는 시민이면 누구나 응시할...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=51&nso=so%3Add%2Cp%3Afrom20210101to20201201
46,2020.12.30.,프라임경제,"보령시-자활센터, 저소득 사회경제적 자립 앞장","특히, 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고, 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다. 누룽지과자는 △기본...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=51&nso=so%3Add%2Cp%3Afrom20210101to20201201
47,2020.12.30.,매일신문,"안동시, 농업생산·유통 다변화 탈바꿈시킨 해","수출단지 17곳에서 사과·멜론·단호박·김치·산약음료·생강즙·전통주 등 7개 가공식품 등을 19개국에 213t을 수출(5천801만 달러), 2020년도 경상북도 수출정책평가에서 3년 연속으로 '우수상'을 수상했다. 안동 농특산물의...",https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=51&nso=so%3Add%2Cp%3Afrom20210101to20201201
48,2020.12.30.,신아일보,"보령시-자활센터, '보령누룽지과자 사업장' 현판식 가져",특히 과자 크기를 5cm 내외로 생산해 다양한 소비자층으로부터 호응을 받고 있고 2019년 우리쌀 가공식품 전통주 위드미 페스티벌에서 디자인상을 수상할 정도로 맛과 디자인 모두 우수하다....,https://search.naver.com/search.naver?where=news&sm=tab_jum&query=%EC%A0%84%ED%86%B5%EC%A3%BC&sort=1&ds=2021.01.01&de=2020.12.01&start=51&nso=so%3Add%2Cp%3Afrom20210101to20201201
